,filename,letter,TM,number,year,region
8039,Beta_1137_960.jpg,Beta,1137,960,-254,Arsinoite?
8040,Chi_1575_12298.jpg,Chi,1575,12298,-243,Arsinoite
8041,Lambda_3680_5671.jpg,Lambda,3680,5671,-113,Arsinoite
8042,Phi_4844_11749.jpg,Phi,4844,11749,-49,Herakleopolite
8043,Pi_262_8759.jpg,Pi,262,8759,-170,Pathyrite
8044,Upsilon_5132_11167.jpg,Upsilon,5132,11167,-167,Herakleopolite
8045,Rho_3094_9272.jpg,Rho,3094,9272,-108,Hermopolite
8046,Phi_128_11969.jpg,Phi,128,11969,-98,Pathyrite
8047,Tau_3740_10549.jpg,Tau,3740,10549,-92,Arsinoite
8048,Iota_3689_4388.jpg,Iota,3689,4388,-109,Arsinoite
8049,Iota_5842_4248.jpg,Iota,5842,4248,-223,Apollonopolite
8050,Sigma_18497_9654.jpg,Sigma,18497,9654,-13,Alexandria
8051,Psi_18503_12431.jpg,Psi,18503,12431,-13,Alexandria
8052,Upsilon_44733_10960.jpg,Upsilon,44733,10960,-145,Herakleopolite
8053,Kappa_1511_5240.jpg,Kappa,1511,5240,-257,Palestina?
8054,Alpha_945_584.jpg,Alpha,945,584,-250,?
8055,Zeta_5837_2874.jpg,Zeta,5837,2874,-284,1st Upper Nome
8056,Kappa_3563_5082.jpg,Kappa,3563,5082,-117,Peri Thebas
8057,Lambda_3444_5690.jpg,Lambda,3444,5690,-161,Memphite
8058,Nu_243_7224.jpg,Nu,243,7224,-101,Pathyrite
8059,Gamma_1945_1410.jpg,Gamma,1945,1410,-251,Arsinoite?
8060,Lambda_5838_5549.jpg,Lambda,5838,5549,-282,1st Upper Nome
8061,Omicron_18560_7628.jpg,Omicron,18560,7628,-22,Alexandria
8062,Nu_3593_6958.jpg,Nu,3593,6958,-111,Peri Thebas?
8063,Omega_316254_12517.jpg,Omega,316254,12517,-184,Arsinoite
8064,Upsilon_5553_11137.jpg,Upsilon,5553,11137,-170,Arsinoite
8065,Tau_121853_10234.jpg,Tau,121853,10234,-267,Oxyrhynchite
8066,Lambda_5838_5550.jpg,Lambda,5838,5550,-282,1st Upper Nome
8067,Beta_5836_789.jpg,Beta,5836,789,-310,1st Upper Nome
8068,Upsilon_5850_11095.jpg,Upsilon,5850,11095,-223,Apollonopolite
8069,Alpha_1527_546.jpg,Alpha,1527,546,-256,Arsinoite
8070,Xi_18592_7286.jpg,Xi,18592,7286,-19,Alexandria
8071,Nu_3097_7022.jpg,Nu,3097,7022,-110,Hermopolite
8072,Mu_3433_6307.jpg,Mu,3433,6307,-162,Memphite
8073,Chi_4900_12151.jpg,Chi,4900,12151,-56,Herakleopolite
8074,Rho_1568_9333.jpg,Rho,1568,9333,-248,Arsinoite
8075,Epsilon_3686_2481.jpg,Epsilon,3686,2481,-111,Arsinoite
8076,Sigma_250_10153.jpg,Sigma,250,10153,-139,Pathyrite?
8077,Kappa_130532_4764.jpg,Kappa,130532,4764,-42,Arsinoite
8078,Tau_4912_10501.jpg,Tau,4912,10501,-50,Herakleopolite
8079,Delta_977098_1564.jpg,Delta,977098,1564,-190,Memphite?
8080,Gamma_5253_1225.jpg,Gamma,5253,1225,-57,Oxyrhynchite
8081,Rho_1803_9322.jpg,Rho,1803,9322,-243,Arsinoite?
8082,Mu_1575_6423.jpg,Mu,1575,6423,-243,Arsinoite
8083,Chi_4196_12169.jpg,Chi,4196,12169,-237,Herakleopolite
8084,Lambda_13019_5506.jpg,Lambda,13019,5506,-8,Arsinoite
8085,Omicron_3286_7927.jpg,Omicron,3286,7927,-218,Arsinoite
8086,Sigma_3444_9897.jpg,Sigma,3444,9897,-161,Memphite
8087,Delta_834_2031.jpg,Delta,834,2031,-255,Memphite?
8088,Sigma_4820_9831.jpg,Sigma,4820,9831,-72,Herakleopolite
8089,Phi_215_11958.jpg,Phi,215,11958,-117,Pathyrite
8090,Beta_8808_768.jpg,Beta,8808,768,-201,Arsinoite
8091,Epsilon_3433_2521.jpg,Epsilon,3433,2521,-162,Memphite
8092,Phi_13019_11662.jpg,Phi,13019,11662,-8,Arsinoite
8093,Theta_131_4004.jpg,Theta,131,4004,-109,Pathyrite
8094,Beta_3098_899.jpg,Beta,3098,899,-109,Hermopolite
8095,Pi_18499_8309.jpg,Pi,18499,8309,-13,Alexandria
8096,Delta_121853_1590.jpg,Delta,121853,1590,-267,Oxyrhynchite
8097,Iota_253_4680.jpg,Iota,253,4680,-136,Pathyrite
8098,Eta_3676_3291.jpg,Eta,3676,3291,-117,Arsinoite
8099,Rho_5253_9098.jpg,Rho,5253,9098,-57,Oxyrhynchite
8100,Xi_283_7470.jpg,Xi,283,7470,-135,Pathyrite?
8101,Beta_5253_814.jpg,Beta,5253,814,-57,Oxyrhynchite
8102,Mu_18497_6081.jpg,Mu,18497,6081,-13,Alexandria
8103,Beta_17894_756.jpg,Beta,17894,756,-21,Oxyrhynchite
8104,Upsilon_3098_11329.jpg,Upsilon,3098,11329,-109,Hermopolite
8105,Kappa_9228_4898.jpg,Kappa,9228,4898,-27,Arsinoite
8106,Alpha_5579_255.jpg,Alpha,5579,255,-51,Arsinoite
8107,Omega_44623_12577.jpg,Omega,44623,12577,-134,Herakleopolite
8108,Eta_3098_3355.jpg,Eta,3098,3355,-109,Hermopolite
8109,Rho_144_9478.jpg,Rho,144,9478,-186,Pathyrite
8110,Upsilon_44603_10989.jpg,Upsilon,44603,10989,-223,Apollonopolite
8111,Tau_663_10806.jpg,Tau,663,10806,-273,Memphite
8112,Gamma_11316_1143.jpg,Gamma,11316,1143,-18,Arsinoite
8113,Alpha_977098_3.jpg,Alpha,977098,3,-190,Memphite?
8114,Epsilon_18503_2261.jpg,Epsilon,18503,2261,-13,Alexandria
8115,Alpha_243_656.jpg,Alpha,243,656,-101,Pathyrite
8116,Lambda_3987_5639.jpg,Lambda,3987,5639,-264,Kynopolite
8117,Omega_44625_12569.jpg,Omega,44625,12569,-132,Aphroditopolite or Arsinoite or Herakleopolite?
8118,Theta_262_3962.jpg,Theta,262,3962,-170,Pathyrite
8119,Nu_11316_6761.jpg,Nu,11316,6761,-18,Arsinoite
8120,Nu_5291_6837.jpg,Nu,5291,6837,-31,Arsinoite
8121,Sigma_2801_9983.jpg,Sigma,2801,9983,-83,Arsinoite
8122,Delta_4196_1820.jpg,Delta,4196,1820,-237,Herakleopolite
8123,Theta_1511_3912.jpg,Theta,1511,3912,-257,Palestina?
8124,Xi_2821_7416.jpg,Xi,2821,7416,-264,Oxyrhynchite
8125,Mu_18592_6052.jpg,Mu,18592,6052,-19,Alexandria
8126,Theta_3098_3847.jpg,Theta,3098,3847,-109,Hermopolite
8127,Iota_18499_4171.jpg,Iota,18499,4171,-13,Alexandria
8128,Alpha_749316_5.jpg,Alpha,749316,5,-3,Arsinoite
8129,Epsilon_1509_2685.jpg,Epsilon,1509,2685,-257,Athrybite?
8130,Mu_3563_6295.jpg,Mu,3563,6295,-117,Peri Thebas
8131,Rho_1579_9326.jpg,Rho,1579,9326,-241,Arsinoite?
8132,Mu_1539_6431.jpg,Mu,1539,6431,-253,Arsinoite?
8133,Omicron_2133_7989.jpg,Omicron,2133,7989,-253,Herakleopolite or Arsinoite?
8134,Sigma_4196_9838.jpg,Sigma,4196,9838,-237,Herakleopolite
8135,Rho_44624_8913.jpg,Rho,44624,8913,-133,Oxyrhynchite or Herakleopolite?
8136,Epsilon_3403_2541.jpg,Epsilon,3403,2541,-158,Memphite
8137,Iota_3403_4453.jpg,Iota,3403,4453,-158,Memphite
8138,Omega_4927_12749.jpg,Omega,4927,12749,-47,Herakleopolite
8139,Nu_243_7225.jpg,Nu,243,7225,-101,Pathyrite
8140,Xi_250_7485.jpg,Xi,250,7485,-139,Pathyrite?
8141,Pi_3740_8498.jpg,Pi,3740,8498,-92,Arsinoite
8142,Upsilon_1579_11397.jpg,Upsilon,1579,11397,-241,Arsinoite?
8143,Phi_5842_11695.jpg,Phi,5842,11695,-223,Apollonopolite
8144,Eta_1575_3424.jpg,Eta,1575,3424,-243,Arsinoite
8145,Zeta_663_2953.jpg,Zeta,663,2953,-273,Memphite
8146,Nu_44733_6661.jpg,Nu,44733,6661,-145,Herakleopolite
8147,Delta_1945_1970.jpg,Delta,1945,1970,-251,Arsinoite?
8148,Upsilon_5838_11108.jpg,Upsilon,5838,11108,-282,1st Upper Nome
8149,Phi_44733_11606.jpg,Phi,44733,11606,-145,Herakleopolite
8150,Psi_56_12499.jpg,Psi,56,12499,-113,Pathyrite
8151,Lambda_56_5959.jpg,Lambda,56,5959,-113,Pathyrite
8152,Epsilon_242_2785.jpg,Epsilon,242,2785,-103,Pathyrite
8153,Lambda_5553_5577.jpg,Lambda,5553,5577,-170,Arsinoite
8154,Omicron_905_8080.jpg,Omicron,905,8080,-250,Arsinoite?
8155,Alpha_3680_381.jpg,Alpha,3680,381,-113,Arsinoite
8156,Pi_1579_8657.jpg,Pi,1579,8657,-241,Arsinoite?
8157,Epsilon_5258_2395.jpg,Epsilon,5258,2395,-62,Oxyrhynchite
8158,Gamma_665_1482.jpg,Gamma,665,1482,-259,Jordan
8159,Upsilon_11515_11059.jpg,Upsilon,11515,11059,-4,Arsinoite
8160,Omicron_5842_7714.jpg,Omicron,5842,7714,-223,Apollonopolite
8161,Mu_242_6558.jpg,Mu,242,6558,-103,Pathyrite
8162,Eta_316241_2991.jpg,Eta,316241,2991,-189,Arsinoite
8163,Upsilon_5253_11162.jpg,Upsilon,5253,11162,-57,Oxyrhynchite
8164,Tau_1137_10766.jpg,Tau,1137,10766,-254,Arsinoite?
8165,Pi_3563_8539.jpg,Pi,3563,8539,-117,Peri Thebas
8166,Eta_951_3480.jpg,Eta,951,3480,-250,Arsinoite?
8167,Eta_3680_3287.jpg,Eta,3680,3287,-113,Arsinoite
8168,Mu_44625_6032.jpg,Mu,44625,6032,-132,Aphroditopolite or Arsinoite or Herakleopolite?
8169,Mu_250_6546.jpg,Mu,250,6546,-139,Pathyrite?
8170,Eta_818_3496.jpg,Eta,818,3496,-255,Arsinoite?
8171,Upsilon_14532_11042.jpg,Upsilon,14532,11042,-27,Arsinoite
8172,Beta_663_981.jpg,Beta,663,981,-273,Memphite
8173,Chi_1137_12330.jpg,Chi,1137,12330,-254,Arsinoite?
8174,Sigma_1516_10054.jpg,Sigma,1516,10054,-257,Arsinoite
8175,Theta_316241_3607.jpg,Theta,316241,3607,-189,Arsinoite
8176,Gamma_121853_1056.jpg,Gamma,121853,1056,-267,Oxyrhynchite
8177,Omega_243_13089.jpg,Omega,243,13089,-101,Pathyrite
8178,Phi_5291_11727.jpg,Phi,5291,11727,-31,Arsinoite
8179,Rho_5838_9042.jpg,Rho,5838,9042,-282,1st Upper Nome
8180,Epsilon_2482_2609.jpg,Epsilon,2482,2609,-209,Memphite
8181,Kappa_18552_4848.jpg,Kappa,18552,4848,-15,Alexandria
8182,Gamma_3740_1278.jpg,Gamma,3740,1278,-92,Arsinoite
8183,Kappa_18497_4863.jpg,Kappa,18497,4863,-13,Alexandria
8184,Phi_144_11961.jpg,Phi,144,11961,-186,Pathyrite
8185,Nu_3740_6922.jpg,Nu,3740,6922,-92,Arsinoite
8186,Omega_316244_12522.jpg,Omega,316244,12522,-188,Arsinoite
8187,Upsilon_5837_11112.jpg,Upsilon,5837,11112,-284,1st Upper Nome
8188,Rho_5838_9046.jpg,Rho,5838,9046,-282,1st Upper Nome
8189,Epsilon_17894_2276.jpg,Epsilon,17894,2276,-21,Oxyrhynchite
8190,Eta_4932_3206.jpg,Eta,4932,3206,-45,Herakleopolite
8191,Theta_4932_3739.jpg,Theta,4932,3739,-45,Herakleopolite
8192,Upsilon_11315_11062.jpg,Upsilon,11315,11062,-19,Arsinoite
8193,Upsilon_3689_11234.jpg,Upsilon,3689,11234,-109,Arsinoite
8194,Kappa_60_5366.jpg,Kappa,60,5366,-136,Pathyrite?
8195,Omicron_8808_7691.jpg,Omicron,8808,7691,-201,Arsinoite
8196,Nu_18552_6718.jpg,Nu,18552,6718,-15,Alexandria
8197,Gamma_112437_1061.jpg,Gamma,112437,1061,-3,Oxyrhynchite
8198,Theta_44623_3634.jpg,Theta,44623,3634,-134,Herakleopolite
8199,Omega_2379_12933.jpg,Omega,2379,12933,-257,Alexandria?
8200,Kappa_5259_4974.jpg,Kappa,5259,4974,-46,Oxyrhynchite
8201,Gamma_8808_1154.jpg,Gamma,8808,1154,-201,Arsinoite
8202,Gamma_1575_1422.jpg,Gamma,1575,1422,-243,Arsinoite
8203,Tau_255_10835.jpg,Tau,255,10835,-129,Pathyrite
8204,Tau_121853_10237.jpg,Tau,121853,10237,-267,Oxyrhynchite
8205,Phi_3409_11811.jpg,Phi,3409,11811,-163,Memphite
8206,Sigma_121853_9539.jpg,Sigma,121853,9539,-267,Oxyrhynchite
8207,Xi_3745_7358.jpg,Xi,3745,7358,-93,Arsinoite
8208,Eta_255_3528.jpg,Eta,255,3528,-129,Pathyrite
8209,Tau_316242_10222.jpg,Tau,316242,10222,-188,Arsinoite
8210,Kappa_945_5262.jpg,Kappa,945,5262,-250,?
8211,Rho_2379_9299.jpg,Rho,2379,9299,-257,Alexandria?
8212,Lambda_11315_5512.jpg,Lambda,11315,5512,-19,Arsinoite
8213,Pi_316241_8215.jpg,Pi,316241,8215,-189,Arsinoite
8214,Mu_2821_6374.jpg,Mu,2821,6374,-264,Oxyrhynchite
8215,Alpha_60_693.jpg,Alpha,60,693,-136,Pathyrite?
8216,Eta_3433_3311.jpg,Eta,3433,3311,-162,Memphite
8217,Epsilon_11515_2293.jpg,Epsilon,11515,2293,-4,Arsinoite
8218,Delta_5836_1738.jpg,Delta,5836,1738,-310,1st Upper Nome
8219,Gamma_3415_1335.jpg,Gamma,3415,1335,-162,Memphite
8220,Rho_5255_9094.jpg,Rho,5255,9094,-44,Oxyrhynchite
8221,Epsilon_3681_2491.jpg,Epsilon,3681,2491,-112,Arsinoite
8222,Tau_78357_10247.jpg,Tau,78357,10247,-214,Memphite
8223,Sigma_18503_9642.jpg,Sigma,18503,9642,-13,Alexandria
8224,Epsilon_5255_2396.jpg,Epsilon,5255,2396,-44,Oxyrhynchite
8225,Tau_41479_10307.jpg,Tau,41479,10307,-67,Arsinoite
8226,Lambda_2133_5775.jpg,Lambda,2133,5775,-253,Herakleopolite or Arsinoite?
8227,Rho_1579_9324.jpg,Rho,1579,9324,-241,Arsinoite?
8228,Alpha_5850_217.jpg,Alpha,5850,217,-223,Apollonopolite
8229,Rho_7883_9025.jpg,Rho,7883,9025,-197,?
8230,Gamma_18560_1105.jpg,Gamma,18560,1105,-22,Alexandria
8231,Rho_215_9469.jpg,Rho,215,9469,-117,Pathyrite
8232,Upsilon_41479_10997.jpg,Upsilon,41479,10997,-67,Arsinoite
8233,Omega_945_13021.jpg,Omega,945,13021,-250,?
8234,Delta_2133_1963.jpg,Delta,2133,1963,-253,Herakleopolite or Arsinoite?
8235,Rho_663_9411.jpg,Rho,663,9411,-273,Memphite
8236,Epsilon_69805_2183.jpg,Epsilon,69805,2183,-86,Herakleopolite
8237,Beta_13019_760.jpg,Beta,13019,760,-8,Arsinoite
8238,Omega_3409_12864.jpg,Omega,3409,12864,-163,Memphite
8239,Chi_290_12353.jpg,Chi,290,12353,-130,Pathyrite?
8240,Alpha_44722_80.jpg,Alpha,44722,80,-146,Herakleopolite
8241,Upsilon_2133_11373.jpg,Upsilon,2133,11373,-253,Herakleopolite or Arsinoite?
8242,Rho_17894_8973.jpg,Rho,17894,8973,-21,Oxyrhynchite
8243,Epsilon_5837_2354.jpg,Epsilon,5837,2354,-284,1st Upper Nome
8244,Tau_3680_10576.jpg,Tau,3680,10576,-113,Arsinoite
8245,Psi_1579_12471.jpg,Psi,1579,12471,-241,Arsinoite?
8246,Epsilon_8808_2316.jpg,Epsilon,8808,2316,-201,Arsinoite
8247,Theta_18570_3645.jpg,Theta,18570,3645,-18,Alexandria
8248,Lambda_4820_5626.jpg,Lambda,4820,5626,-72,Herakleopolite
8249,Delta_1539_1992.jpg,Delta,1539,1992,-253,Arsinoite?
8250,Epsilon_3740_2471.jpg,Epsilon,3740,2471,-92,Arsinoite
8251,Mu_121853_5989.jpg,Mu,121853,5989,-267,Oxyrhynchite
8252,Nu_977098_6599.jpg,Nu,977098,6599,-190,Memphite?
8253,Chi_242_12384.jpg,Chi,242,12384,-103,Pathyrite
8254,Nu_2801_7053.jpg,Nu,2801,7053,-83,Arsinoite
8255,Phi_3432_11800.jpg,Phi,3432,11800,-160,Memphite
8256,Rho_130532_8865.jpg,Rho,130532,8865,-42,Arsinoite
8257,Rho_977098_8835.jpg,Rho,977098,8835,-190,Memphite?
8258,Sigma_44733_9579.jpg,Sigma,44733,9579,-145,Herakleopolite
8259,Gamma_3098_1364.jpg,Gamma,3098,1364,-109,Hermopolite
8260,Omicron_2379_7983.jpg,Omicron,2379,7983,-257,Alexandria?
8261,Nu_44623_6676.jpg,Nu,44623,6676,-134,Herakleopolite
8262,Gamma_4344_1264.jpg,Gamma,4344,1264,-218,Oxyrhynchite
8263,Eta_3563_3302.jpg,Eta,3563,3302,-117,Peri Thebas
8264,Nu_5132_6857.jpg,Nu,5132,6857,-167,Herakleopolite
8265,Eta_128_3570.jpg,Eta,128,3570,-98,Pathyrite
8266,Lambda_818_5866.jpg,Lambda,818,5866,-255,Arsinoite?
8267,Delta_5255_1767.jpg,Delta,5255,1767,-44,Oxyrhynchite
8268,Iota_5259_4300.jpg,Iota,5259,4300,-46,Oxyrhynchite
8269,Delta_4844_1805.jpg,Delta,4844,1805,-49,Herakleopolite
8270,Alpha_1579_518.jpg,Alpha,1579,518,-241,Arsinoite?
8271,Kappa_250_5323.jpg,Kappa,250,5323,-139,Pathyrite?
8272,Chi_5853_12091.jpg,Chi,5853,12091,-222,Apollonopolite
8273,Phi_2133_11857.jpg,Phi,2133,11857,-253,Herakleopolite or Arsinoite?
8274,Alpha_3097_454.jpg,Alpha,3097,454,-110,Hermopolite
8275,Mu_243_6554.jpg,Mu,243,6554,-101,Pathyrite
8276,Kappa_5853_4916.jpg,Kappa,5853,4916,-222,Apollonopolite
8277,Kappa_3682_5058.jpg,Kappa,3682,5058,-112,Arsinoite
8278,Chi_18503_12045.jpg,Chi,18503,12045,-13,Alexandria
8279,Omicron_2379_7985.jpg,Omicron,2379,7985,-257,Alexandria?
8280,Lambda_3681_5666.jpg,Lambda,3681,5666,-112,Arsinoite
8281,Beta_665_976.jpg,Beta,665,976,-259,Jordan
8282,Rho_951_9384.jpg,Rho,951,9384,-250,Arsinoite?
8283,Chi_2089_12286.jpg,Chi,2089,12286,-258,Palestina?
8284,Tau_290_10813.jpg,Tau,290,10813,-130,Pathyrite?
8285,Eta_69805_3015.jpg,Eta,69805,3015,-86,Herakleopolite
8286,Omega_18560_12603.jpg,Omega,18560,12603,-22,Alexandria
8287,Sigma_1945_10005.jpg,Sigma,1945,10005,-251,Arsinoite?
8288,Beta_56_1034.jpg,Beta,56,1034,-113,Pathyrite
8289,Delta_5553_1752.jpg,Delta,5553,1752,-170,Arsinoite
8290,Beta_4911_819.jpg,Beta,4911,819,-51,Herakleopolite
8291,Psi_3563_12449.jpg,Psi,3563,12449,-117,Peri Thebas
8292,Pi_4844_8469.jpg,Pi,4844,8469,-49,Herakleopolite
8293,Sigma_127_10186.jpg,Sigma,127,10186,-99,Pathyrite
8294,Phi_4927_11737.jpg,Phi,4927,11737,-47,Herakleopolite
8295,Xi_5132_7347.jpg,Xi,5132,7347,-167,Herakleopolite
8296,Upsilon_215_11532.jpg,Upsilon,215,11532,-117,Pathyrite
8297,Gamma_2482_1393.jpg,Gamma,2482,1393,-209,Memphite
8298,Chi_3432_12230.jpg,Chi,3432,12230,-160,Memphite
8299,Delta_131_2108.jpg,Delta,131,2108,-109,Pathyrite
8300,Omicron_1579_8008.jpg,Omicron,1579,8008,-241,Arsinoite?
8301,Lambda_4344_5631.jpg,Lambda,4344,5631,-218,Oxyrhynchite
8302,Omicron_254_8130.jpg,Omicron,254,8130,-131,Pathyrite
8303,Tau_128_10877.jpg,Tau,128,10877,-98,Pathyrite
8304,Mu_78025_6008.jpg,Mu,78025,6008,-33,Alexandria
8305,Eta_316241_2990.jpg,Eta,316241,2990,-189,Arsinoite
8306,Chi_18497_12054.jpg,Chi,18497,12054,-13,Alexandria
8307,Sigma_3433_9902.jpg,Sigma,3433,9902,-162,Memphite
8308,Iota_663_4638.jpg,Iota,663,4638,-273,Memphite
8309,Gamma_41479_1097.jpg,Gamma,41479,1097,-67,Arsinoite
8310,Upsilon_3740_11229.jpg,Upsilon,3740,11229,-92,Arsinoite
8311,Rho_665_9409.jpg,Rho,665,9409,-259,Jordan
8312,Epsilon_5132_2406.jpg,Epsilon,5132,2406,-167,Herakleopolite
8313,Epsilon_5579_2374.jpg,Epsilon,5579,2374,-51,Arsinoite
8314,Nu_5842_6797.jpg,Nu,5842,6797,-223,Apollonopolite
8315,Iota_18592_4144.jpg,Iota,18592,4144,-19,Alexandria
8316,Nu_14532_6741.jpg,Nu,14532,6741,-27,Arsinoite
8317,Omega_834_13034.jpg,Omega,834,13034,-255,Memphite?
8318,Alpha_5132_290.jpg,Alpha,5132,290,-167,Herakleopolite
8319,Pi_44623_8261.jpg,Pi,44623,8261,-134,Herakleopolite
8320,Eta_283_3514.jpg,Eta,283,3514,-135,Pathyrite?
8321,Gamma_5697_1201.jpg,Gamma,5697,1201,-74,Arsinoite
8322,Iota_3403_4452.jpg,Iota,3403,4452,-158,Memphite
8323,Upsilon_4196_11214.jpg,Upsilon,4196,11214,-237,Herakleopolite
8324,Mu_834_6491.jpg,Mu,834,6491,-255,Memphite?
8325,Alpha_44722_78.jpg,Alpha,44722,78,-146,Herakleopolite
8326,Phi_131_11966.jpg,Phi,131,11966,-109,Pathyrite
8327,Omega_3676_12830.jpg,Omega,3676,12830,-117,Arsinoite
8328,Epsilon_9228_2307.jpg,Epsilon,9228,2307,-27,Arsinoite
8329,Nu_905_7160.jpg,Nu,905,7160,-250,Arsinoite?
8330,Iota_5255_4307.jpg,Iota,5255,4307,-44,Oxyrhynchite
8331,Upsilon_1536_11411.jpg,Upsilon,1536,11411,-254,Memphite?
8332,Epsilon_977098_2134.jpg,Epsilon,977098,2134,-190,Memphite?
8333,Upsilon_262_11491.jpg,Upsilon,262,11491,-170,Pathyrite
8334,Beta_2379_918.jpg,Beta,2379,918,-257,Alexandria?
8335,Chi_128_12403.jpg,Chi,128,12403,-98,Pathyrite
8336,Rho_5255_9095.jpg,Rho,5255,9095,-44,Oxyrhynchite
8337,Omicron_1575_8013.jpg,Omicron,1575,8013,-243,Arsinoite
8338,Iota_4927_4329.jpg,Iota,4927,4329,-47,Herakleopolite
8339,Rho_112437_8876.jpg,Rho,112437,8876,-3,Oxyrhynchite
8340,Sigma_44603_9607.jpg,Sigma,44603,9607,-223,Apollonopolite
8341,Alpha_255_640.jpg,Alpha,255,640,-129,Pathyrite
8342,Epsilon_255_2759.jpg,Epsilon,255,2759,-129,Pathyrite
8343,Phi_5838_11701.jpg,Phi,5838,11701,-282,1st Upper Nome
8344,Delta_5838_1727.jpg,Delta,5838,1727,-282,1st Upper Nome
8345,Omega_18570_12595.jpg,Omega,18570,12595,-18,Alexandria
8346,Gamma_1568_1429.jpg,Gamma,1568,1429,-248,Arsinoite
8347,Kappa_3289_5120.jpg,Kappa,3289,5120,-244,Arsinoite
8348,Mu_4911_6216.jpg,Mu,4911,6216,-51,Herakleopolite
8349,Epsilon_3094_2582.jpg,Epsilon,3094,2582,-108,Hermopolite
8350,Theta_4820_3750.jpg,Theta,4820,3750,-72,Herakleopolite
8351,Epsilon_3097_2577.jpg,Epsilon,3097,2577,-110,Hermopolite
8352,Alpha_14532_160.jpg,Alpha,14532,160,-27,Arsinoite
8353,Chi_144_12392.jpg,Chi,144,12392,-186,Pathyrite
8354,Mu_255_6531.jpg,Mu,255,6531,-129,Pathyrite
8355,Theta_5838_3701.jpg,Theta,5838,3701,-282,1st Upper Nome
8356,Mu_3098_6350.jpg,Mu,3098,6350,-109,Hermopolite
8357,Eta_18497_3084.jpg,Eta,18497,3084,-13,Alexandria
8358,Gamma_3689_1282.jpg,Gamma,3689,1282,-109,Arsinoite
8359,Psi_1568_12473.jpg,Psi,1568,12473,-248,Arsinoite
8360,Tau_977098_10199.jpg,Tau,977098,10199,-190,Memphite?
8361,Iota_3563_4420.jpg,Iota,3563,4420,-117,Peri Thebas
8362,Zeta_18560_2864.jpg,Zeta,18560,2864,-22,Alexandria
8363,Upsilon_5132_11168.jpg,Upsilon,5132,11168,-167,Herakleopolite
8364,Mu_4911_6215.jpg,Mu,4911,6215,-51,Herakleopolite
8365,Nu_13542_6744.jpg,Nu,13542,6744,-12,Arsinoite
8366,Gamma_283_1495.jpg,Gamma,283,1495,-135,Pathyrite?
8367,Lambda_250_5915.jpg,Lambda,250,5915,-139,Pathyrite?
8368,Chi_1511_12321.jpg,Chi,1511,12321,-257,Palestina?
8369,Omega_4844_12774.jpg,Omega,4844,12774,-49,Herakleopolite
8370,Omicron_1516_8045.jpg,Omicron,1516,8045,-257,Arsinoite
8371,Kappa_3681_5064.jpg,Kappa,3681,5064,-112,Arsinoite
8372,Gamma_3094_1377.jpg,Gamma,3094,1377,-108,Hermopolite
8373,Pi_3403_8568.jpg,Pi,3403,8568,-158,Memphite
8374,Iota_23306_4139.jpg,Iota,23306,4139,-13,Herakleopolite
8375,Chi_1539_12308.jpg,Chi,1539,12308,-253,Arsinoite?
8376,Omicron_1011_8064.jpg,Omicron,1011,8064,-241,Memphite?
8377,Iota_3686_4394.jpg,Iota,3686,4394,-111,Arsinoite
8378,Upsilon_14532_11043.jpg,Upsilon,14532,11043,-27,Arsinoite
8379,Kappa_3745_5039.jpg,Kappa,3745,5039,-93,Arsinoite
8380,Iota_3097_4485.jpg,Iota,3097,4485,-110,Hermopolite
8381,Iota_3745_4377.jpg,Iota,3745,4377,-93,Arsinoite
8382,Iota_5579_4282.jpg,Iota,5579,4282,-51,Arsinoite
8383,Tau_3099_10645.jpg,Tau,3099,10645,-109,Hermopolite
8384,Tau_1579_10717.jpg,Tau,1579,10717,-241,Arsinoite?
8385,Gamma_3593_1315.jpg,Gamma,3593,1315,-111,Peri Thebas?
8386,Chi_5850_12096.jpg,Chi,5850,12096,-223,Apollonopolite
8387,Alpha_121852_43.jpg,Alpha,121852,43,-270,Oxyrhynchite
8388,Lambda_17894_5494.jpg,Lambda,17894,5494,-21,Oxyrhynchite
8389,Delta_127_2115.jpg,Delta,127,2115,-99,Pathyrite
8390,Rho_665_9407.jpg,Rho,665,9407,-259,Jordan
8391,Omega_17894_12627.jpg,Omega,17894,12627,-21,Oxyrhynchite
8392,Iota_11316_4206.jpg,Iota,11316,4206,-18,Arsinoite
8393,Beta_1526_948.jpg,Beta,1526,948,-256,Memphite?
8394,Delta_262_2061.jpg,Delta,262,2061,-170,Pathyrite
8395,Delta_3745_1830.jpg,Delta,3745,1830,-93,Arsinoite
8396,Epsilon_18503_2260.jpg,Epsilon,18503,2260,-13,Alexandria
8397,Iota_11515_4201.jpg,Iota,11515,4201,-4,Arsinoite
8398,Gamma_703255_1039.jpg,Gamma,703255,1039,-190,Herakleopolite
8399,Eta_3444_3305.jpg,Eta,3444,3305,-161,Memphite
8400,Xi_5842_7316.jpg,Xi,5842,7316,-223,Apollonopolite
8401,Kappa_8808_4902.jpg,Kappa,8808,4902,-201,Arsinoite
8402,Mu_215_6564.jpg,Mu,215,6564,-117,Pathyrite
8403,Kappa_945_5261.jpg,Kappa,945,5261,-250,?
8404,Eta_1539_3434.jpg,Eta,1539,3434,-253,Arsinoite?
8405,Mu_3403_6327.jpg,Mu,3403,6327,-158,Memphite
